"","isFinal_t_0","MinutesSincePreviousCommit_t_0","NumberOfFilesAdded_t_0","NumberOfFilesAddedNet_t_0","NumberOfLinesAddedByAddedFiles_t_0","NumberOfLinesAddedByAddedFilesNet_t_0","NumberOfFilesDeleted_t_0","NumberOfFilesDeletedNet_t_0","NumberOfLinesDeletedByDeletedFiles_t_0","NumberOfLinesDeletedByDeletedFilesNet_t_0","NumberOfFilesModified_t_0","NumberOfFilesModifiedNet_t_0","NumberOfFilesRenamed_t_0","NumberOfFilesRenamedNet_t_0","NumberOfLinesAddedByModifiedFiles_t_0","NumberOfLinesAddedByModifiedFilesNet_t_0","NumberOfLinesDeletedByModifiedFiles_t_0","NumberOfLinesDeletedByModifiedFilesNet_t_0","NumberOfLinesAddedByRenamedFiles_t_0","NumberOfLinesAddedByRenamedFilesNet_t_0","NumberOfLinesDeletedByRenamedFiles_t_0","NumberOfLinesDeletedByRenamedFilesNet_t_0","Density_t_0","AffectedFilesRatioNet_t_0","isInitial_t_1","precByMerge_t_1","MinutesSincePreviousCommit_t_1","NumberOfFilesAdded_t_1","NumberOfFilesAddedNet_t_1","NumberOfLinesAddedByAddedFiles_t_1","NumberOfLinesAddedByAddedFilesNet_t_1","NumberOfFilesDeleted_t_1","NumberOfFilesDeletedNet_t_1","NumberOfLinesDeletedByDeletedFiles_t_1","NumberOfLinesDeletedByDeletedFilesNet_t_1","NumberOfFilesModified_t_1","NumberOfFilesModifiedNet_t_1","NumberOfFilesRenamed_t_1","NumberOfFilesRenamedNet_t_1","NumberOfLinesAddedByModifiedFiles_t_1","NumberOfLinesAddedByModifiedFilesNet_t_1","NumberOfLinesDeletedByModifiedFiles_t_1","NumberOfLinesDeletedByModifiedFilesNet_t_1","NumberOfLinesAddedByRenamedFiles_t_1","NumberOfLinesAddedByRenamedFilesNet_t_1","NumberOfLinesDeletedByRenamedFiles_t_1","NumberOfLinesDeletedByRenamedFilesNet_t_1","Density_t_1","AffectedFilesRatioNet_t_1","d_isFinal_t_0","d_MinutesSincePreviousCommit_t_0","d_NumberOfFilesAdded_t_0","d_NumberOfFilesAddedNet_t_0","d_NumberOfLinesAddedByAddedFiles_t_0","d_NumberOfLinesAddedByAddedFilesNet_t_0","d_NumberOfFilesDeleted_t_0","d_NumberOfFilesDeletedNet_t_0","d_NumberOfLinesDeletedByDeletedFiles_t_0","d_NumberOfLinesDeletedByDeletedFilesNet_t_0","d_NumberOfFilesModified_t_0","d_NumberOfFilesModifiedNet_t_0","d_NumberOfFilesRenamed_t_0","d_NumberOfFilesRenamedNet_t_0","d_NumberOfLinesAddedByModifiedFiles_t_0","d_NumberOfLinesAddedByModifiedFilesNet_t_0","d_NumberOfLinesDeletedByModifiedFiles_t_0","d_NumberOfLinesDeletedByModifiedFilesNet_t_0","d_NumberOfLinesAddedByRenamedFiles_t_0","d_NumberOfLinesAddedByRenamedFilesNet_t_0","d_NumberOfLinesDeletedByRenamedFiles_t_0","d_NumberOfLinesDeletedByRenamedFilesNet_t_0","d_Density_t_0","d_AffectedFilesRatioNet_t_0","d_isInitial_t_1","d_precByMerge_t_1","d_MinutesSincePreviousCommit_t_1","d_NumberOfFilesAdded_t_1","d_NumberOfFilesAddedNet_t_1","d_NumberOfLinesAddedByAddedFiles_t_1","d_NumberOfLinesAddedByAddedFilesNet_t_1","d_NumberOfFilesDeleted_t_1","d_NumberOfFilesDeletedNet_t_1","d_NumberOfLinesDeletedByDeletedFiles_t_1","d_NumberOfLinesDeletedByDeletedFilesNet_t_1","d_NumberOfFilesModified_t_1","d_NumberOfFilesModifiedNet_t_1","d_NumberOfFilesRenamed_t_1","d_NumberOfFilesRenamedNet_t_1","d_NumberOfLinesAddedByModifiedFiles_t_1","d_NumberOfLinesAddedByModifiedFilesNet_t_1","d_NumberOfLinesDeletedByModifiedFiles_t_1","d_NumberOfLinesDeletedByModifiedFilesNet_t_1","d_NumberOfLinesAddedByRenamedFiles_t_1","d_NumberOfLinesAddedByRenamedFilesNet_t_1","d_NumberOfLinesDeletedByRenamedFiles_t_1","d_NumberOfLinesDeletedByRenamedFilesNet_t_1","d_Density_t_1","d_AffectedFilesRatioNet_t_1","est_t1","est_t0","y_t1","y_t0"
"2",0,102.9833,0,0,0,0,0,0,0,0,60,59,0,0,509,450,514,451,0,0,0,0,0.88074,0.98333,0,0,6.9167,0,0,0,0,0,0,0,0,3,3,0,0,10,10,10,10,0,0,0,0,1,1,1,0.125880260732768,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0,0,1,1,0,0,0,0,1,1,1,1,0.860010184747238,0.999452824204964,0.999955772564377,0.999955772564377,0.999963679857536,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.102934843695088,0.102934843695088,0.999958139640646,0.999958139640646,0.99755869815203,0.948869765223469,0.260032920829569,0.269291287036951,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.119309047138154,1,1,1,0,0
"4",0,9.3833,0,0,0,0,0,0,0,0,2,2,0,0,19,19,19,19,0,0,0,0,1,1,0,0,25,0,0,0,0,0,0,0,0,23,23,0,0,78,78,78,78,0,0,0,0,1,1,1,0.999628986154631,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.706478480645426,0.706478480645426,1,1,0.999103174886175,0.894179392243021,0.599064131539995,0.279812206142448,1,1,1,1,0.335342984724288,1,0.999955772564377,0.999955772564377,0.99937886736015,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0,0,0.999958139640646,0.999958139640646,0.239220836868934,0.133631275931541,0,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.119309047138154,1,1,1,0,0
"5",0,0.8167,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,0,0,0,0,1,1,0,0,741.5167,0,0,0,0,0,0,0,0,1,1,0,0,6,6,6,6,0,0,0,0,1,1,1,0.945151780482515,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.90351506880208,0.93602339724065,0.999997364837079,0.98140597609758,1,1,1,1,0.335342984724288,1,0.999955772564377,0.999955772564377,0.437289790282544,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.995932236978052,0.997547598412582,0.473810800308545,0.469687450610581,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.119309047138154,1,1,1,0,0
"7",0,28.7667,0,0,0,0,0,0,0,0,1,1,0,0,181,143,0,0,0,0,0,0,0.79006,1,0,0,12.6667,0,0,0,0,0,0,0,0,1,1,0,0,23,22,8,8,0,0,0,0,0.96774,1,1,0.744061545951036,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.0319918866643329,0,0.947851912837428,0.935272946598388,1,1,1,1,0.999129974413336,1,0.999955772564377,0.999955772564377,0.999777725310525,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.861629541708543,0.602570251697481,0.361579437943339,0.380727439300931,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.203986117361771,1,1,1,0,0
"9",1,12.2,0,0,0,0,0,0,0,0,16,16,0,0,31,26,17,16,0,0,0,0,0.875,1,0,0,1.6667,0,0,0,0,0,0,0,0,5,5,0,0,42,38,24,21,0,0,0,0,0.89394,1,0.129868997323598,0.987413605173432,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0,0,1,1,0.930017618493622,0.750109948160626,0.663865954890379,0.422160170636639,1,1,1,1,0.877464306795195,1,0.999955772564377,0.999955772564377,0.996187108397896,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.0025130194351115,0.0025130194351115,0.999958139640646,0.999958139640646,0.55498285432927,0.300528266230133,0.104808212280079,0.00801275180434502,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.515885357407147,1,1,1,0,0
"11",0,79.5667,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,27.0167,0,0,0,0,0,0,0,0,1,1,0,0,11,9,12,11,0,0,0,0,0.86957,1,1,0.138588782131699,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.856377070160903,0.857694461639116,0.970625220005288,0.976719727616884,1,1,1,1,0.335342984724288,1,0.999955772564377,0.999955772564377,0.999313647441027,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.994338216309963,0.96631182655028,0.169994229194876,0.218669677358238,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.639529781663972,1,1,1,0,0
"12",0,45.65,0,0,0,0,0,0,0,0,1,1,0,0,56,29,73,41,0,0,0,0,0.54264,1,0,0,0.1833,0,0,0,0,0,0,0,0,4,3,0,0,60,3,46,5,0,0,0,0,0.07547,0.75,1,0.465962181619893,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.686519280235742,0.695028648374478,0.112731692133782,0.0235230161217232,1,1,1,1,0.48801121832377,1,0.999955772564377,0.999955772564377,0.994816586087568,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.00252160691560046,0.102934843695088,0.999958139640646,0.999958139640646,0.379983700018434,0.992447081199325,0,0.503522828838735,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.0604265858033829,0.88023916200602,1,1,0,0
"15",0,159.7,0,0,0,0,0,0,0,0,2,2,0,0,4,4,4,4,0,0,0,0,1,1,0,0,66.2833,0,0,0,0,0,0,0,0,2,2,0,0,4,4,4,4,0,0,0,0,1,1,1,0.0240881660243605,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.706478480645426,0.706478480645426,1,1,0.90351506880208,0.93602339724065,0.999997364837079,0.98140597609758,1,1,1,1,0.335342984724288,1,0.999955772564377,0.999955772564377,0.998043768690476,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.223462267114142,0.223462267114142,0.999958139640646,0.999958139640646,0.985553531293854,0.998650404538481,0.660547237230815,0.564709434025649,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.119309047138154,1,1,1,0,0
"16",1,17738.5833,0,0,0,0,0,0,0,0,1,1,0,0,11,1,0,0,0,0,0,0,0.09091,1,0,0,1368.9,0,0,0,0,0,0,0,0,1,1,0,0,10,8,7,4,0,0,0,0,0.70588,1,0.129868997323598,0,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.977805040816527,0.857694461639116,0.947851912837428,0.935272946598388,1,1,1,1,0.0154066532365068,1,0.999955772564377,0.999955772564377,0.19281551550135,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.99755869815203,0.980575436883964,0.41399221263086,0.564709434025649,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.965968479763275,1,1,1,0,0
"19",1,1.0833,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0.3,0,0,0,0,0,0,0,0,1,1,0,0,34,28,0,0,0,0,0,0,0.82353,1,0.129868997323598,0.949066227505776,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.856377070160903,0.857694461639116,0.970625220005288,0.976719727616884,1,1,1,1,0.335342984724288,1,0.999955772564377,0.999955772564377,0.994924405929563,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.674417193024623,0.442398418363058,0.980950404760928,0.989622211244312,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.848864963945683,1,1,1,0,0
"20",0,27.0167,0,0,0,0,0,0,0,0,1,1,0,0,11,9,12,11,0,0,0,0,0.86957,1,0,0,122.35,0,0,0,0,0,0,0,0,3,3,0,0,4,3,7,6,0,0,0,0,0.81818,1,1,0.776465977069263,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.977805040816527,0.998200143042836,0.838021719503731,0.666995782171508,1,1,1,1,0.892790820772695,1,0.999955772564377,0.999955772564377,0.996230576029447,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.102934843695088,0.102934843695088,0.999958139640646,0.999958139640646,0.985553531293854,0.992447081199325,0.41399221263086,0.469687450610581,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.868616011608331,1,1,1,0,0
"21",0,711.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159.7,0,0,0,0,0,0,0,0,2,2,0,0,4,4,4,4,0,0,0,0,1,1,1,0,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.31791464450319,0.31791464450319,0.129868997323598,1,0.838886325540141,0.825832511832045,0.947851912837428,0.935272946598388,1,1,1,1,0.00129522985156337,0.129868997323598,0.999955772564377,0.999955772564377,0.995022679971905,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.223462267114142,0.223462267114142,0.999958139640646,0.999958139640646,0.985553531293854,0.998650404538481,0.660547237230815,0.564709434025649,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.119309047138154,1,1,1,0,0
"23",0,25,0,0,0,0,0,0,0,0,23,23,0,0,78,78,78,78,0,0,0,0,1,1,0,0,9.95,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0.81340267551359,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0,0,1,1,0.540826203984809,0.259924751782421,0.0713875620739992,0.00813528563725036,1,1,1,1,0.335342984724288,1,0.999955772564377,0.999955772564377,0.999865583174501,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.958366778938441,0.968173111307492,0.992864567805572,0.971440840527568,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.119309047138154,1,1,1,0,0
"25",0,63.55,0,0,0,0,0,0,0,0,1,1,0,0,9,8,11,10,0,0,0,0,0.9,1,0,0,4.9167,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0.253874330254886,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.961888393565787,0.992907112288247,0.870869125095131,0.715925400967539,1,1,1,1,0.792585110445477,1,0.999955772564377,0.999955772564377,0.999189803226375,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.958366778938441,0.968173111307492,0.992864567805572,0.971440840527568,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.119309047138154,1,1,1,0,0
"26",0,59.5667,0,0,0,0,0,0,0,0,1,1,0,0,44,30,59,38,0,0,0,0,0.66019,1,0,0,11.5,0,0,0,0,0,0,0,0,1,1,0,0,3,2,3,2,0,0,0,0,0.66667,1,1,0.295447791799893,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.796729093698755,0.678526999194145,0.173918902511674,0.034134257260023,1,1,1,1,0.825428168900334,1,0.999955772564377,0.999955772564377,0.999815456296612,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.97805334903386,0.982497478031686,0.791395752222944,0.84055338899608,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.872879533668243,1,1,1,0,0
"28",0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,1,9,9,9,9,1,1,0,0,0,2,2,220,173,0,0,0,0,3,3,0,0,80,42,203,162,0,0,0,0,0.7495,1,1,0.932567215568691,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,0,0,0.856377070160903,0.857694461639116,0.970625220005288,0.976719727616884,0,0,0,0,0.335342984724288,1,0.999955772564377,0.999955772564377,0.994647234099242,0.424408982943862,0.424408982943862,0.272886152206677,0.107511963550852,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.102934843695088,0.102934843695088,0.999958139640646,0.999958139640646,0.223148692345659,0.283906818119447,0,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.999511547699213,1,1,1,0,0
"31",0,14.1167,0,0,0,0,0,0,0,0,4,4,0,0,20,19,20,19,0,0,0,0,0.95,1,0,0,42.4833,0,0,0,0,0,0,0,0,18,16,0,0,64,58,60,56,0,0,0,0,0.91935,0.88889,1,0.972396823205405,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.044160913498754,0.044160913498754,1,1,0.997299802410543,0.894179392243021,0.569017452889237,0.279812206142448,1,1,1,1,0.569440153896295,1,0.999955772564377,0.999955772564377,0.998813458815496,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0,0,0.999958139640646,0.999958139640646,0.349578016224893,0.303157764058417,0,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.392733419296396,0.975129605124927,1,1,0,0
"32",0,8.5833,0,0,0,0,0,0,0,0,1,1,0,0,53,46,32,28,0,0,0,0,0.87059,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,12,7,4,3,0,0,0,0,0.625,1,1,0.999550587875702,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.711133682863811,0.552034895045998,0.33549589637506,0.105322851694847,1,1,1,1,0.889983680636166,1,0.999955772564377,0.999955772564377,0.995571140200312,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.989402420270384,0.990820988173672,0.660547237230815,0.681774054692293,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.729970670855351,1,1,1,0,0
"33",1,3.6333,0,0,0,0,0,0,0,0,108,0,0,0,1620,0,0,0,0,0,0,0,0,0,0,0,2.9167,2,2,130,98,0,0,0,0,2,2,0,0,0,0,105,82,0,0,0,0,0.76596,1,0.129868997323598,0.977278445168037,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0,0.31791464450319,1,1,0,0.825832511832045,0.947851912837428,0.935272946598388,1,1,1,1,0.00129522985156337,0.129868997323598,0.999955772564377,0.999955772564377,0.997341991024234,0.424408982943862,0.424408982943862,0.588580224927909,0.530992456878371,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.223462267114142,0.223462267114142,0.999958139640646,0.999958139640646,0.946119158212561,0.950094883022334,0,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.98964790336304,1,1,1,0,0
"34",0,577.5167,0,0,0,0,0,0,0,0,3,3,0,0,19,17,7,7,0,0,0,0,0.92308,1,0,0,2.0167,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,3.90064942687662e-17,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.514532327310919,0.514532327310919,1,1,0.999103174886175,0.93156513376608,0.973032516402143,0.864668095984356,1,1,1,1,0.696050953373225,1,0.999955772564377,0.999955772564377,0.99651047553327,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.958366778938441,0.968173111307492,0.992864567805572,0.971440840527568,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.119309047138154,1,1,1,0,0
"35",0,8.5167,0,0,0,0,0,0,0,0,5,5,0,0,49,46,15,15,0,0,0,0,0.95312,1,0,0,14.5833,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,8,0,0,0,0,0.72727,1,1,0.999506978087076,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.0110652299055024,0.0110652299055024,1,1,0.747142322290762,0.552034895045998,0.733165934947414,0.471855538259017,1,1,1,1,0.554310107465093,1,0.999955772564377,0.999955772564377,0.999715742617516,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.946119158212561,0.950094883022334,0.212638445636272,0.380727439300931,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.992697815790517,1,1,1,0,0
"36",0,636.4167,0,0,0,0,0,0,0,0,1,1,0,0,3,3,2,2,0,0,0,0,1,1,0,0,58.1,0,0,0,0,0,0,0,0,5,5,0,0,234,182,72,54,0,0,0,0,0.77124,1,1,5.90644067159112e-17,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.88873124303207,0.912999037313128,0.986972088224788,0.997329473959669,1,1,1,1,0.335342984724288,1,0.999955772564377,0.999955772564377,0.99830841596779,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.0025130194351115,0.0025130194351115,0.999958139640646,0.999958139640646,0.0373174717659858,0.00811288361410539,0,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.983584202008141,1,1,1,0,0
"37",0,22.8333,0,0,0,0,0,0,0,0,8,7,0,0,25,25,36,25,0,0,0,0,0.81967,0.875,0,0,122.9333,0,0,0,0,0,0,0,0,16,16,0,0,243,213,117,117,0,0,0,0,0.91667,1,1,0.851720705243972,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0,0.0110240542239596,1,1,0.976306838481131,0.77002560842566,0.288446487049339,0.119783692172885,1,1,1,1,0.982505467105668,0.968623804029225,0.999955772564377,0.999955772564377,0.9962117121534,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0,0,0.999958139640646,0.999958139640646,0.0577321227491224,0.0785684112822386,0,0,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.405128207838107,1,1,1,0,0
"40",0,168.0667,0,0,0,0,0,0,0,0,4,4,0,0,116,91,70,60,0,0,0,0,0.81183,1,0,0,9.0333,0,0,0,0,0,0,0,0,2,2,0,0,6,6,3,3,0,0,0,0,1,1,1,0.0106089544243747,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.044160913498754,0.044160913498754,1,1,0.286440253384103,0.118843363499286,0.138094612418848,0.100505382817303,1,1,1,1,0.989108999136577,1,0.999955772564377,0.999955772564377,0.999895229180283,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.223462267114142,0.223462267114142,0.999958139640646,0.999958139640646,0.995932236978052,0.997547598412582,0.791395752222944,0.681774054692293,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.119309047138154,1,1,1,0,0
"41",0,49,0,0,0,0,0,0,0,0,2,1,0,0,28,4,1,0,0,0,0,0,0.13793,0.5,0,0,20.4667,1,1,56,32,0,0,0,0,4,4,0,0,73,54,8,8,0,0,0,0,0.68613,1,1,0.421238513068266,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.706478480645426,0.995851114700023,1,1,0.955451859988686,0.93602339724065,0.970625220005288,0.935272946598388,1,1,1,1,0.0405434919202175,0.600316098902348,0.999955772564377,0.999955772564377,0.999525473925014,0.907281659575328,0.907281659575328,0.85822516886901,0.913236219626725,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.00252160691560046,0.00252160691560046,0.999958139640646,0.999958139640646,0.279574351340155,0.300668120920336,0.361579437943339,0.380727439300931,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.925537768525485,1,1,1,0,0
"42",0,1.5167,0,0,0,0,0,0,0,0,1,1,0,0,10,9,4,4,0,0,0,0,0.92857,1,0,0,8.9167,0,0,0,0,0,0,0,0,1,1,0,0,5,4,4,4,0,0,0,0,0.88889,1,1,0.954204311091309,0.999761498291678,0.999761498291678,0.995232093142495,0.99575834341103,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.995851114700023,0.995851114700023,1,1,0.970377853467415,0.998200143042836,0.999997364837079,0.98140597609758,1,1,1,1,0.671118188690508,1,0.999955772564377,0.999955772564377,0.999899000015097,0.976761175991863,0.976761175991863,0.971441270704585,0.968962841973383,0.999976455425483,0.999976455425483,0.999593687298367,0.999597869571532,0.999681893192394,0.999681893192394,0.999958139640646,0.999958139640646,0.99154173143723,0.998650404538481,0.660547237230815,0.564709434025649,0.999958139640646,0.999958139640646,0.999958139640646,0.999958139640646,0.541410380544367,1,1,1,0,0
