"","resampleSeed","dens.fct","oversample","useKeywords","useDatatype","batchSize","neurons","learningRate","err.fct","act.fct","epochs","precision","patience","maxVars","ID"
"8352",1229953753,"epdf_scaled",FALSE,FALSE,"both",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8352
"8353",588824402,"ecdf",TRUE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8353
"8354",817867447,"ecdf",TRUE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8354
"8355",1229953753,"ecdf",TRUE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8355
"8356",588824402,"1-ecdf",TRUE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8356
"8357",817867447,"1-ecdf",TRUE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8357
"8358",1229953753,"1-ecdf",TRUE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8358
"8359",588824402,"epdf",TRUE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8359
"8360",817867447,"epdf",TRUE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8360
"8361",1229953753,"epdf",TRUE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8361
"8362",588824402,"epdf_scaled",TRUE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8362
"8363",817867447,"epdf_scaled",TRUE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8363
"8364",1229953753,"epdf_scaled",TRUE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8364
"8365",588824402,"ecdf",FALSE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8365
"8366",817867447,"ecdf",FALSE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8366
"8367",1229953753,"ecdf",FALSE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8367
"8368",588824402,"1-ecdf",FALSE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8368
"8369",817867447,"1-ecdf",FALSE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8369
"8370",1229953753,"1-ecdf",FALSE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8370
"8371",588824402,"epdf",FALSE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8371
"8372",817867447,"epdf",FALSE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8372
"8373",1229953753,"epdf",FALSE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8373
"8374",588824402,"epdf_scaled",FALSE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8374
"8375",817867447,"epdf_scaled",FALSE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8375
"8376",1229953753,"epdf_scaled",FALSE,TRUE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8376
"8377",588824402,"ecdf",TRUE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8377
"8378",817867447,"ecdf",TRUE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8378
"8379",1229953753,"ecdf",TRUE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8379
"8380",588824402,"1-ecdf",TRUE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8380
"8381",817867447,"1-ecdf",TRUE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8381
"8382",1229953753,"1-ecdf",TRUE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8382
"8383",588824402,"epdf",TRUE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8383
"8384",817867447,"epdf",TRUE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8384
"8385",1229953753,"epdf",TRUE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8385
"8386",588824402,"epdf_scaled",TRUE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8386
"8387",817867447,"epdf_scaled",TRUE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8387
"8388",1229953753,"epdf_scaled",TRUE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8388
"8389",588824402,"ecdf",FALSE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8389
"8390",817867447,"ecdf",FALSE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8390
"8391",1229953753,"ecdf",FALSE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8391
"8392",588824402,"1-ecdf",FALSE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8392
"8393",817867447,"1-ecdf",FALSE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8393
"8394",1229953753,"1-ecdf",FALSE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8394
"8395",588824402,"epdf",FALSE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8395
"8396",817867447,"epdf",FALSE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8396
"8397",1229953753,"epdf",FALSE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8397
"8398",588824402,"epdf_scaled",FALSE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8398
"8399",817867447,"epdf_scaled",FALSE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8399
"8400",1229953753,"epdf_scaled",FALSE,FALSE,"density_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8400
"8401",588824402,"ecdf",TRUE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8401
"8402",817867447,"ecdf",TRUE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8402
"8403",1229953753,"ecdf",TRUE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8403
"8404",588824402,"1-ecdf",TRUE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8404
"8405",817867447,"1-ecdf",TRUE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8405
"8406",1229953753,"1-ecdf",TRUE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8406
"8407",588824402,"epdf",TRUE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8407
"8408",817867447,"epdf",TRUE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8408
"8409",1229953753,"epdf",TRUE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8409
"8410",588824402,"epdf_scaled",TRUE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8410
"8411",817867447,"epdf_scaled",TRUE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8411
"8412",1229953753,"epdf_scaled",TRUE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8412
"8413",588824402,"ecdf",FALSE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8413
"8414",817867447,"ecdf",FALSE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8414
"8415",1229953753,"ecdf",FALSE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8415
"8416",588824402,"1-ecdf",FALSE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8416
"8417",817867447,"1-ecdf",FALSE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8417
"8418",1229953753,"1-ecdf",FALSE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8418
"8419",588824402,"epdf",FALSE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8419
"8420",817867447,"epdf",FALSE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8420
"8421",1229953753,"epdf",FALSE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8421
"8422",588824402,"epdf_scaled",FALSE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8422
"8423",817867447,"epdf_scaled",FALSE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8423
"8424",1229953753,"epdf_scaled",FALSE,TRUE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8424
"8425",588824402,"ecdf",TRUE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8425
"8426",817867447,"ecdf",TRUE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8426
"8427",1229953753,"ecdf",TRUE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8427
"8428",588824402,"1-ecdf",TRUE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8428
"8429",817867447,"1-ecdf",TRUE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8429
"8430",1229953753,"1-ecdf",TRUE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8430
"8431",588824402,"epdf",TRUE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8431
"8432",817867447,"epdf",TRUE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8432
"8433",1229953753,"epdf",TRUE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8433
"8434",588824402,"epdf_scaled",TRUE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8434
"8435",817867447,"epdf_scaled",TRUE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8435
"8436",1229953753,"epdf_scaled",TRUE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8436
"8437",588824402,"ecdf",FALSE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8437
"8438",817867447,"ecdf",FALSE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8438
"8439",1229953753,"ecdf",FALSE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8439
"8440",588824402,"1-ecdf",FALSE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8440
"8441",817867447,"1-ecdf",FALSE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8441
"8442",1229953753,"1-ecdf",FALSE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8442
"8443",588824402,"epdf",FALSE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8443
"8444",817867447,"epdf",FALSE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8444
"8445",1229953753,"epdf",FALSE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8445
"8446",588824402,"epdf_scaled",FALSE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8446
"8447",817867447,"epdf_scaled",FALSE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8447
"8448",1229953753,"epdf_scaled",FALSE,FALSE,"both_scaled",50,5,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8448
"8449",588824402,"ecdf",TRUE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8449
"8450",817867447,"ecdf",TRUE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8450
"8451",1229953753,"ecdf",TRUE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8451
"8452",588824402,"1-ecdf",TRUE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8452
"8453",817867447,"1-ecdf",TRUE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8453
"8454",1229953753,"1-ecdf",TRUE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8454
"8455",588824402,"epdf",TRUE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8455
"8456",817867447,"epdf",TRUE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8456
"8457",1229953753,"epdf",TRUE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8457
"8458",588824402,"epdf_scaled",TRUE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8458
"8459",817867447,"epdf_scaled",TRUE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8459
"8460",1229953753,"epdf_scaled",TRUE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8460
"8461",588824402,"ecdf",FALSE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8461
"8462",817867447,"ecdf",FALSE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8462
"8463",1229953753,"ecdf",FALSE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8463
"8464",588824402,"1-ecdf",FALSE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8464
"8465",817867447,"1-ecdf",FALSE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8465
"8466",1229953753,"1-ecdf",FALSE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8466
"8467",588824402,"epdf",FALSE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8467
"8468",817867447,"epdf",FALSE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8468
"8469",1229953753,"epdf",FALSE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8469
"8470",588824402,"epdf_scaled",FALSE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8470
"8471",817867447,"epdf_scaled",FALSE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8471
"8472",1229953753,"epdf_scaled",FALSE,TRUE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8472
"8473",588824402,"ecdf",TRUE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8473
"8474",817867447,"ecdf",TRUE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8474
"8475",1229953753,"ecdf",TRUE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8475
"8476",588824402,"1-ecdf",TRUE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8476
"8477",817867447,"1-ecdf",TRUE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8477
"8478",1229953753,"1-ecdf",TRUE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8478
"8479",588824402,"epdf",TRUE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8479
"8480",817867447,"epdf",TRUE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8480
"8481",1229953753,"epdf",TRUE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8481
"8482",588824402,"epdf_scaled",TRUE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8482
"8483",817867447,"epdf_scaled",TRUE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8483
"8484",1229953753,"epdf_scaled",TRUE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8484
"8485",588824402,"ecdf",FALSE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8485
"8486",817867447,"ecdf",FALSE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8486
"8487",1229953753,"ecdf",FALSE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8487
"8488",588824402,"1-ecdf",FALSE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8488
"8489",817867447,"1-ecdf",FALSE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8489
"8490",1229953753,"1-ecdf",FALSE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8490
"8491",588824402,"epdf",FALSE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8491
"8492",817867447,"epdf",FALSE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8492
"8493",1229953753,"epdf",FALSE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8493
"8494",588824402,"epdf_scaled",FALSE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8494
"8495",817867447,"epdf_scaled",FALSE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8495
"8496",1229953753,"epdf_scaled",FALSE,FALSE,"density",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8496
"8497",588824402,"ecdf",TRUE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8497
"8498",817867447,"ecdf",TRUE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8498
"8499",1229953753,"ecdf",TRUE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8499
"8500",588824402,"1-ecdf",TRUE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8500
"8501",817867447,"1-ecdf",TRUE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8501
"8502",1229953753,"1-ecdf",TRUE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8502
"8503",588824402,"epdf",TRUE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8503
"8504",817867447,"epdf",TRUE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8504
"8505",1229953753,"epdf",TRUE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8505
"8506",588824402,"epdf_scaled",TRUE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8506
"8507",817867447,"epdf_scaled",TRUE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8507
"8508",1229953753,"epdf_scaled",TRUE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8508
"8509",588824402,"ecdf",FALSE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8509
"8510",817867447,"ecdf",FALSE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8510
"8511",1229953753,"ecdf",FALSE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8511
"8512",588824402,"1-ecdf",FALSE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8512
"8513",817867447,"1-ecdf",FALSE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8513
"8514",1229953753,"1-ecdf",FALSE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8514
"8515",588824402,"epdf",FALSE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8515
"8516",817867447,"epdf",FALSE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8516
"8517",1229953753,"epdf",FALSE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8517
"8518",588824402,"epdf_scaled",FALSE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8518
"8519",817867447,"epdf_scaled",FALSE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8519
"8520",1229953753,"epdf_scaled",FALSE,TRUE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8520
"8521",588824402,"ecdf",TRUE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8521
"8522",817867447,"ecdf",TRUE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8522
"8523",1229953753,"ecdf",TRUE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8523
"8524",588824402,"1-ecdf",TRUE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8524
"8525",817867447,"1-ecdf",TRUE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8525
"8526",1229953753,"1-ecdf",TRUE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8526
"8527",588824402,"epdf",TRUE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8527
"8528",817867447,"epdf",TRUE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8528
"8529",1229953753,"epdf",TRUE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8529
"8530",588824402,"epdf_scaled",TRUE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8530
"8531",817867447,"epdf_scaled",TRUE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8531
"8532",1229953753,"epdf_scaled",TRUE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8532
"8533",588824402,"ecdf",FALSE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8533
"8534",817867447,"ecdf",FALSE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8534
"8535",1229953753,"ecdf",FALSE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8535
"8536",588824402,"1-ecdf",FALSE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8536
"8537",817867447,"1-ecdf",FALSE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8537
"8538",1229953753,"1-ecdf",FALSE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8538
"8539",588824402,"epdf",FALSE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8539
"8540",817867447,"epdf",FALSE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8540
"8541",1229953753,"epdf",FALSE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8541
"8542",588824402,"epdf_scaled",FALSE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8542
"8543",817867447,"epdf_scaled",FALSE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8543
"8544",1229953753,"epdf_scaled",FALSE,FALSE,"both",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8544
"8545",588824402,"ecdf",TRUE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8545
"8546",817867447,"ecdf",TRUE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8546
"8547",1229953753,"ecdf",TRUE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8547
"8548",588824402,"1-ecdf",TRUE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8548
"8549",817867447,"1-ecdf",TRUE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8549
"8550",1229953753,"1-ecdf",TRUE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8550
"8551",588824402,"epdf",TRUE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8551
"8552",817867447,"epdf",TRUE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8552
"8553",1229953753,"epdf",TRUE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8553
"8554",588824402,"epdf_scaled",TRUE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8554
"8555",817867447,"epdf_scaled",TRUE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8555
"8556",1229953753,"epdf_scaled",TRUE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8556
"8557",588824402,"ecdf",FALSE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8557
"8558",817867447,"ecdf",FALSE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8558
"8559",1229953753,"ecdf",FALSE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8559
"8560",588824402,"1-ecdf",FALSE,TRUE,"density_scaled",20,10,0.005,"ome2RSS","Lrelu",2500,0.005,5,60,8560
